"Meadow","Region","Site","month","Lat","Long","cDiffMean","cDiffMeanHeat","cDiff90","cDiff90Heat","mDiffMean","hotcount","coldcount","mdiff90","hot90","cold90"
"OR_C","OR","C",2019-12-01,44.6100006103516,-124.019996643066,-19.6394015151512,0,-54.9874999999996,0,-0.727385241301896,0,27,-2.03657407407406,0,27
"OR_D","OR","D",2019-01-01,44.6199989318848,-124.029998779297,23.151914141414,23.151914141414,-4.3563909090909,0.188999999999901,0.890458236208229,26,0,-0.167553496503496,5,21
"OR_D","OR","D",2019-02-01,44.6199989318848,-124.029998779297,-0.543474747474773,4.55394949494948,-32.5018272727274,0,-0.0194098124098133,10,18,-1.16077954545455,0,28
"OR_D","OR","D",2019-03-01,44.6199989318848,-124.029998779297,-6.70433333333325,5.83822222222233,-49.4223727272727,0,-0.216268817204298,14,17,-1.59427008797654,0,31
"OR_D","OR","D",2019-04-01,44.6199989318848,-124.029998779297,16.3039545454544,21.8180707070705,-16.077881818182,1.4544272727272,0.543465151515147,25,5,-0.5359293939394,7,23
"OR_D","OR","D",2019-05-01,44.6199989318848,-124.029998779297,-1.5690688463585,8.12126448697489,-49.3676999999999,0,-0.0506151240760807,19,12,-1.5925064516129,0,31
"OR_D","OR","D",2019-06-01,44.6199989318848,-124.029998779297,-45.7990595427963,1.7932679425837,-90.4831727272729,0,-1.52663531809321,4,26,-3.01610575757576,0,30
"OR_D","OR","D",2019-07-01,44.6199989318848,-124.029998779297,63.1197224880383,63.1197224880383,-7.59905454545449,4.4153454545454,2.0361200802593,31,0,-0.245130791788855,10,21
"OR_D","OR","D",2019-08-01,44.6199989318848,-124.029998779297,62.4530116959065,62.4530116959065,5.9522090909088,13.2927545454545,2.01461328051311,31,0,0.192006744868026,15,16
"OR_D","OR","D",2019-09-01,44.6199989318848,-124.029998779297,73.6711440723018,73.6711440723018,7.93459090909059,11.5198090909088,2.45570480241006,30,0,0.264486363636353,22,8
"OR_D","OR","D",2019-10-01,44.6199989318848,-124.029998779297,0.374777777778,7.0704444444444,-51.9236363636364,0,0.0120896057347742,15,16,-1.67495601173021,0,31
"OR_D","OR","D",2019-11-01,44.6199989318848,-124.029998779297,-48.7890404040403,0,-93.4303818181818,0,-1.62630134680134,0,30,-3.11434606060606,0,30
"OR_D","OR","D",2019-12-01,44.6199989318848,-124.029998779297,-19.5666843434345,0,-54.7942000000002,0,-0.724692012719796,0,27,-2.02941481481482,0,27
"OR_E","OR","E",2019-01-01,44.6199989318848,-124.019996643066,23.0703585858584,23.0703585858584,-4.4414181818183,0.1665636363636,0.887321484071475,26,0,-0.170823776223781,5,21
"OR_E","OR","E",2019-02-01,44.6199989318848,-124.019996643066,-0.6139898989899,4.51832828282829,-32.6301545454545,0,-0.0219282106782107,10,18,-1.16536266233766,0,28
"OR_E","OR","E",2019-03-01,44.6199989318848,-124.019996643066,-6.76387878787878,5.86484343434342,-49.5920090909091,0,-0.21818963831867,14,17,-1.599742228739,0,31
"OR_E","OR","E",2019-04-01,44.6199989318848,-124.019996643066,16.349595959596,21.855994949495,-16.0849999999999,1.4794181818183,0.544986531986533,25,5,-0.536166666666663,7,23
"OR_E","OR","E",2019-05-01,44.6199989318848,-124.019996643066,-1.63548963317369,8.1096315789473,-49.4606181818182,0,-0.0527577301023772,19,12,-1.59550381231672,0,31
"OR_E","OR","E",2019-06-01,44.6199989318848,-124.019996643066,-46.0897195640617,1.8026794258373,-90.9726545454543,0,-1.53632398546872,4,26,-3.03242181818181,0,30
"OR_E","OR","E",2019-07-01,44.6199989318848,-124.019996643066,63.2772583732058,63.2772583732058,-7.60814545454549,4.38258181818181,2.04120188300664,31,0,-0.245424046920822,10,21
"OR_E","OR","E",2019-08-01,44.6199989318848,-124.019996643066,62.3110217969165,62.3110217969165,5.7623727272727,13.2286181818182,2.01003296119085,31,0,0.185882991202345,15,16
"OR_E","OR","E",2019-09-01,44.6199989318848,-124.019996643066,73.6501416799574,73.6501416799574,7.7587272727276,11.397772727273,2.45500472266525,30,0,0.258624242424253,21,9
"OR_E","OR","E",2019-10-01,44.6199989318848,-124.019996643066,0.3524494949498,7.0925252525254,-52.1414909090909,0,0.0113693385467678,15,16,-1.68198357771261,0,31
"OR_E","OR","E",2019-11-01,44.6199989318848,-124.019996643066,-49.001893939394,0,-93.6746818181818,0,-1.63339646464647,0,30,-3.12248939393939,0,30
"OR_E","OR","E",2019-12-01,44.6199989318848,-124.019996643066,-19.636926767677,0,-54.9353545454545,0,-0.727293583988037,0,27,-2.03464276094276,0,27
"SD_A","SD","A",2019-01-01,32.6300010681152,-117.110000610352,10.0141616161617,11.0672474747475,-15.1777,0.00375454545450005,0.385160062160066,20,6,-0.583757692307692,1,25
"SD_A","SD","A",2019-02-01,32.6300010681152,-117.110000610352,-9.7291616161618,4.6020555555555,-38.4006363636364,0.00719090909089992,-0.347470057720064,9,19,-1.3714512987013,2,26
"SD_A","SD","A",2019-03-01,32.6300010681152,-117.110000610352,-8.7780303030302,2.1671868686869,-47.5224545454542,0,-0.283162267839684,7,24,-1.53298240469207,0,31
"SD_A","SD","A",2019-04-01,32.6300010681152,-117.110000610352,13.8580656565659,16.1840202020205,-19.8879454545456,0,0.46193552188553,24,6,-0.66293151515152,0,30
"SD_A","SD","A",2019-05-01,32.6300010681152,-117.110000610352,-25.492095959596,1.8232525252525,-61.4717636363639,0,-0.822325676116,8,23,-1.98296011730206,0,31
"SD_A","SD","A",2019-06-01,32.6300010681152,-117.110000610352,-16.2168221690589,0.941382775119596,-56.4935454545454,0,-0.54056073896863,5,25,-1.88311818181818,0,30
"SD_A","SD","A",2019-07-01,32.6300010681152,-117.110000610352,-13.4562009569375,3.0790287081341,-64.5693999999999,0,-0.434070998610887,8,23,-2.08288387096774,0,31
"SD_A","SD","A",2019-08-01,32.6300010681152,-117.110000610352,-12.467547049442,4.8910510366825,-64.3851636363634,0,-0.402178937078774,9,22,-2.07694076246334,0,31
"SD_A","SD","A",2019-09-01,32.6300010681152,-117.110000610352,29.0677517278045,29.0677517278045,-16.9958181818184,1.0887636363636,0.968925057593483,30,0,-0.56652727272728,6,24
"SD_A","SD","A",2019-10-01,32.6300010681152,-117.110000610352,8.12686868686902,11.6004141414143,-41.4840636363637,0,0.26215705441513,19,12,-1.33819560117302,0,31
"SD_A","SD","A",2019-11-01,32.6300010681152,-117.110000610352,-0.0435101010100034,6.53969696969709,-36.5156727272726,0,-0.00145033670033345,18,12,-1.21718909090909,0,30
